Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy,False,False,,85320,103166,,86424,9054,0,8416,103894,13811,0,0,8029,21840,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Supervisor,False,False,,88140,113117,,103599,0,0,260,103859,15536,0,0,11869,27405,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Legal Office Professional Expert,False,False,,86459,105568,,102286,0,0,1500,103786,24417,0,0,11869,36286,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney IV,False,False,,125534,176561,,98926,0,0,4856,103782,17720,0,188,20456,38364,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy/Special Duty,False,False,,89538,108312,,93894,9051,0,825,103770,38316,0,0,34200,72516,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Fire Equipment Operator Assistant,False,False,,57953,69029,,66142,31185,0,6431,103758,15458,0,0,11585,27043,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy,False,False,,85320,103166,,81904,16915,0,4911,103730,13196,0,0,17772,30968,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,80027,17163,0,6437,103627,12638,0,0,10333,22971,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Engineering Technician Supervisor,False,False,,87271,105154,,103615,0,0,0,103615,23976,0,0,10212,34188,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Electronic Data Processing Systems & Programmer Analyst Senior,False,False,,96753,116690,,103230,0,0,364,103594,8681,0,0,10318,18999,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy,False,False,,85320,103166,,90076,6642,0,6869,103587,14103,0,0,76,14179,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Occupational /Physical Therapist II,False,False,,88841,107024,,103502,0,0,0,103502,8689,0,0,10485,19174,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,83422,14453,0,5583,103458,19039,0,0,11748,30787,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Psychiatric Technician II,False,False,,62818,75256,,65434,34652,0,3359,103445,17937,0,0,16380,34317,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy/Special Duty,False,False,,89538,108312,,82610,15276,0,5467,103353,39441,0,0,27341,66782,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Child Support Services,Child Support Attorney II,False,False,,95062,114623,,99355,0,0,3985,103340,8450,0,239,10246,18935,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,91525,7791,0,3992,103308,14041,0,0,10212,24253,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Executive Office,Team/Project Leader-General,False,False,,80698,117422,,103051,0,0,0,103051,16046,0,247,10011,26304,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Administrative Office Professional Expert,False,False,,86459,105568,,101658,1382,0,0,103040,24071,0,0,12569,36640,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Auditor-Controller,Cost Analyst I,False,False,,83131,100056,,98033,0,0,4961,102994,8702,0,0,10053,18755,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Sergeant,False,False,,85889,103854,,78579,14662,0,9681,102922,23145,0,0,34397,57542,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,76224,21538,0,5113,102875,18927,0,0,22805,41732,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Social Services Supervisor II,False,False,,80311,96643,,86066,11030,0,5723,102819,7341,0,316,11869,19526,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Department Business Specialist II,False,False,,81095,97567,,94647,8079,0,0,102726,8029,0,0,10333,18362,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Team/Project Leader-General,False,False,,80698,117422,,102722,0,0,0,102722,22389,0,251,11748,34388,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Civil Engineering Associate III,False,False,,86871,104661,,102696,0,0,0,102696,8627,0,0,9397,18024,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,95532,2102,0,5026,102660,33416,0,0,10333,43749,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,100167,509,0,1963,102639,33044,0,0,10136,43180,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,81744,16170,0,4722,102636,31838,0,0,15248,47086,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy/Special Duty,False,False,,89538,108312,,91073,7635,0,3925,102633,38752,0,0,36897,75649,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Board Of Supervisors,Chief Of Staff,False,False,,87412,131117,,95842,1743,0,5018,102603,16070,0,236,12369,28675,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer,False,False,,74816,95701,,93525,7463,0,1600,102588,30878,0,0,10333,41211,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney II,False,False,,95062,114623,,98505,0,0,4056,102561,8532,0,181,12033,20746,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy Special Duty,False,False,,74583,90047,,87566,10988,0,3987,102541,32827,0,0,15486,48313,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy,False,False,,85320,103166,,96771,1791,0,3973,102535,37635,0,0,12635,50270,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney III,False,False,,109358,132082,,97648,0,0,4856,102504,26346,0,217,29724,56287,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Cost Analyst II,False,False,,91171,109874,,102501,0,0,0,102501,8751,0,0,12272,21023,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Cost Analyst II,False,False,,91171,109874,,94700,7765,0,0,102465,8941,0,0,21760,30701,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,77613,20276,0,4540,102429,11998,0,0,10333,22331,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Lieutenant,False,False,,124536,150047,,97055,0,0,5323,102378,45339,0,0,36397,81736,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Psychiatric Nurse Senior,False,False,,93174,112316,,77666,19305,0,5279,102250,7152,0,0,10212,17364,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Financial Systems Analyst I,False,False,,92364,111330,,102223,0,0,0,102223,16366,0,0,12558,28924,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,93111,4790,0,4313,102214,33792,0,0,14870,48662,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Team/Project Leader-General,False,False,,80698,117422,,97194,0,0,5000,102194,13952,0,235,10785,24972,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Electronic Data Processing Systems & Programmer Analyst Senior,False,False,,96753,116690,,102179,0,0,0,102179,24587,0,0,22799,47386,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Sergeant,False,False,,101215,122564,,82622,8332,0,11127,102081,44084,0,0,37097,81181,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Program/Business Leader-General,False,False,,98846,144468,,102053,0,0,0,102053,24453,0,274,22378,47105,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,100249,0,0,1774,102023,32983,0,0,0,32983,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Counsel,Program/Business Leader-General,False,False,,98846,144468,,102005,0,0,0,102005,22196,0,249,11446,33891,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy/Special Duty,False,False,,89538,108312,,91951,4816,0,5227,101994,39119,0,0,34310,73429,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Treasurer-Tax Collector-Public,Cost Analyst II,False,False,,91171,109874,,101955,0,0,0,101955,24357,0,0,2897,27254,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,99993,1352,0,260,101605,32494,0,0,10256,42750,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,99831,0,0,1760,101591,32979,0,0,10136,43115,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Team/Project Leader-General,False,False,,80698,117422,,101537,0,0,0,101537,8481,0,244,0,8725,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Nurse,False,False,,83004,99911,,98302,3163,0,0,101465,8236,0,0,10333,18569,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Social Services Supervisor I,False,False,,68773,82557,,81397,6187,0,13872,101456,22033,0,293,76,22402,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Agricultural Commissioner/W&M,Program/Business Leader-General,False,False,,98846,144468,,101377,0,0,0,101377,23174,0,260,1697,25131,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,82252,10151,0,8942,101345,13956,0,0,18732,32688,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Quality Assurance Coordinator,False,False,,91458,110221,,99838,0,0,1500,101338,8770,0,0,12912,21682,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Auditor-Controller,Financial Systems Analyst I,False,False,,92364,111330,,96466,0,0,4845,101311,8500,0,0,8857,17357,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Nutrition Site Supervisor,False,False,,81309,97837,,96472,3215,0,1500,101187,22654,0,0,0,22654,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Executive Office,Extra Help,False,False,Extra Help,0,0,,50580,0,0,50580,101160,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Executive Office,Administrative Office Professional Expert,False,False,,86459,105568,,98815,386,0,1826,101027,23683,0,0,11866,35549,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Deputy District Attorney II,False,False,,95062,114623,,96957,0,0,4056,101013,8409,0,180,12040,20629,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Nutrition Site Supervisor,False,False,,81309,97837,,92506,0,0,8363,100869,23327,0,0,0,23327,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Administrative Office Professional Expert,False,False,,86459,105568,,100854,0,0,0,100854,22244,0,0,12933,35177,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Electronic Data Processing Office Automation Specialist II,False,False,,104745,126449,,84005,0,16843,0,100848,21911,0,0,27277,49188,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Child Support Services,Child Support Attorney II,False,False,,95062,114623,,94980,1794,0,4056,100830,8211,0,232,11672,20115,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Administrative Office Professional Expert,False,False,,86459,105568,,99667,1159,0,0,100826,24071,0,0,14569,38640,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Architect,False,False,,90990,109691,,100793,0,0,0,100793,25011,0,0,17787,42798,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Clinical Psychologist II,False,False,,91934,110808,,100409,0,0,372,100781,8442,0,0,8029,16471,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,81620,13640,0,5485,100745,12943,0,0,11672,24615,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Team/Project Leader-General,False,False,,80698,117422,,100737,0,0,0,100737,8435,0,242,10212,18889,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Building Engineering Inspector Supervisor,False,False,,88905,107143,,100656,0,0,0,100656,23356,0,0,10333,33689,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Psychiatric Nurse II,False,False,,86917,104684,,86945,6085,0,7616,100646,7971,0,0,7832,15803,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Cost Analyst II,False,False,,91171,109874,,100548,0,0,0,100548,8434,0,0,10333,18767,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,90413,4152,0,5975,100540,34346,0,0,20078,54424,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Survey Specialist,False,False,,83252,100241,,97111,3399,0,0,100510,21122,0,0,11869,32991,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Staff Nurse Senior,False,False,,91033,109708,,97168,3231,0,0,100399,9077,0,0,21560,30637,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,100091,0,0,260,100351,32494,0,0,10212,42706,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Staff Nurse Supervisor,False,False,,95360,114982,,98690,1658,0,0,100348,25571,0,0,21928,47499,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Shift,False,False,,60324,72430,,71689,18995,3833,5749,100266,11598,0,0,8188,19786,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Sergeant,False,False,,85889,103854,,98768,663,0,833,100264,35609,0,0,11583,47192,3% @ 50,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Deputy Probation Officer Senior,False,False,,79747,102145,,99952,0,0,260,100212,32494,0,0,10333,42827,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Team/Project Leader-General,False,False,,80698,117422,,100146,0,0,0,100146,23066,0,259,18235,41560,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Custody Deputy,False,False,,71171,85889,,76759,22466,0,825,100050,18017,0,0,22287,40304,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Juvenile Institutions Officer,False,False,,65684,83762,,81918,10163,0,7937,100018,29143,0,0,10333,39476,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Administrative Office Professional Senior,False,False,,67671,82287,,79512,19444,0,956,99912,18983,0,0,11748,30731,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
